gene	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
ENSG00000213672	NCKIPSD	3.715534619	0.0641597210113	0.000202774498815	0.211408976899	0.326072072432	5.5215304519e-10	7.70945955161e-09	21	22	22	0.000202774498815	0.0185512669685108	0.72349941177192	Brain_Caudate_basal_ganglia
ENSG00000138207	RBP4	-3.66523220489	-0.112217855956	0.00024711426916	0.070669525787	0.172816598214	1.69877164835e-05	7.01187108363e-05	7	7	7	0.00024711426916	0.0219464987608438	0.88170371236288	Brain_Caudate_basal_ganglia
ENSG00000243708	PLA2G4B	3.65900209433	0.122037920154	0.000253199271239	0.0447479127313	0.0787781463734	0.00467595654708	0.00763844060981	8	9	9	0.000253199271239	0.0219464987608438	0.903414999780752	Brain_Caudate_basal_ganglia
ENSG00000187010	RHD	-3.65384840642	-0.080906650707	0.000258338830705	0.173032726052	0.261224813587	5.52439135479e-08	4.70947071874e-07	26	38	38	0.000258338830705	0.0219464987608438	0.92175294795544	Brain_Caudate_basal_ganglia
ENSG00000166582	CENPV	3.55479763083	0.060516490239	0.000378270113158	0.211289925761	0.439993763045	5.49010828151e-14	2.16597377999e-12	12	12	12	0.000378270113158	0.0313876224127382	1	Brain_Caudate_basal_ganglia
ENSG00000196118	C16orf93	3.49043868943	0.0890825940942	0.000482228247073	0.141863718152	0.0849813186459	0.00325361426646	0.00569323342893	34	40	40	0.000482228247073	0.0391043269444651	1	Brain_Caudate_basal_ganglia
ENSG00000108433	GOSR2	3.4717447246	0.0681441665493	0.000517087785754	0.190305355988	0.0977366401522	0.00154150461039	0.00311319469957	43	55	55	0.000517087785754	0.0409993159904505	1	Brain_Caudate_basal_ganglia
ENSG00000010256	UQCRC1	-3.46384933045	-0.0996579106812	0.000532504681308	0.0782720032844	0.221915270839	7.55688777445e-07	4.81950101958e-06	15	18	18	0.000532504681308	0.0413038413675423	1	Brain_Caudate_basal_ganglia
ENSG00000121716	PILRB	-3.44195659363	-0.057432773607	0.000577522912131	0.276350978442	0.455558560029	1.35677484169e-14	6.22080801362e-13	25	28	28	0.000577522912131	0.0438425904358172	1	Brain_Caudate_basal_ganglia
ENSG00000131979	GCH1	-3.43567808497	-0.105980600099	0.000591072848318	0.0455520040726	0.121372164083	0.00038230233759	0.000985847088049	11	15	15	0.000591072848318	0.0439364150583047	1	Brain_Caudate_basal_ganglia
ENSG00000175115	PACS1	3.40260166761	0.0709673365707	0.000667475163375	0.179441947008	0.0942836227952	0.0018874748709	0.00364900781622	39	46	46	0.000667475163375	0.0486030894473878	1	Brain_Caudate_basal_ganglia
ENSG00000076003	MCM6	3.3970196198	0.103273029365	0.000681240823964	0.0920697945324	0.132474737569	0.000197280357727	0.000571607196377	26	30	30	0.000681240823964	0.048613345198071	1	Brain_Caudate_basal_ganglia
