FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000164733.16.CTSB.wgt.RDat	CTSB	8	1.17e+07	1.17e+07	0.413	rs1293298	-6.64	rs1293298	 0.07670	 4.15	-6.635	428	21	enet	 0.1345	1.91e-04	-6.073	1.26e-09	1.26e-09	1.02403636363636e-07	1.12644e-06	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000103496.10.STX4.wgt.RDat	STX4	16	31044210	31054296	0.191	rs9938550	-6.82	rs8050588	 0.108292	-4.01	-6.47899	 236	14	enet	 0.086513	2.57e-03	 5.7426	9.32e-09	9.32e-09	6.9434e-07	8.33208e-06	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000228696.4.ARL17B.wgt.RDat	ARL17B	17	44352150	44439130	0.276	rs17689882	-15.80	rs17698176	 0.17132	 4.27	  4.0256	 85	 9	enet	0.19287	7.09e-06	  5.307	1.11e-07	1.11e-07	7.63338461538462e-06	9.9234e-05	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000164615.3.CAMLG.wgt.RDat	CAMLG	5	1.34e+08	1.34e+08	0.2949	rs17167632	-5.41	rs2108665	 0.254104	 5.87	-5.27128	295	 8	enet	 0.32144	2.30e-09	-5.29258	1.21e-07	1.21e-07	7.72671428571429e-06	0.000108174	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000229759.1.MRPS18AP1.wgt.RDat	MRPS18AP1	3	4.83e+07	4.83e+07	0.476	rs12497850	-5.74	rs6796490	 0.15912	 4.61	 4.26271	 239	12	lasso	 0.10130	1.16e-03	 4.9892	6.06e-07	6.06e-07	3.61176e-05	0.000541764	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000124613.4.ZNF391.wgt.RDat	ZNF391	6	27342394	27371683	0.166	rs4713118	 7.16	rs6904883	 0.08546	-4.18	-3.023	392	24	enet	 0.10614	8.95e-04	 4.818	1.45e-06	1.45e-06	7.83564705882353e-05	0.0012963	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000145725.15.PPIP5K2.wgt.RDat	PPIP5K2	5	1.02e+08	1.03e+08	0.1858	rs28025	-5.62	rs154355	 0.060568	-3.93	-5.37705	354	22	enet	 0.05116	1.71e-02	 4.81247	1.49e-06	1.49e-06	7.83564705882353e-05	0.00133206	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000178226.6.PRSS36.wgt.RDat	PRSS36	16	31150246	31161415	0.402	rs9938550	-6.82	rs1060506	 0.282731	 5.21	-4.52756	 241	 2	lasso	 0.256224	1.58e-07	-4.5198	6.19e-06	6.19e-06	0.000307436666666667	0.00553386	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000131055.4.COX4I2.wgt.RDat	COX4I2	20	30225691	30232809	0.126	rs6060627	-5.31	rs6089070	 0.13785	 3.88	-4.5200	285	 5	lasso	 0.04646	2.20e-02	-4.3348	1.46e-05	1.46e-05	0.000686968421052632	0.0130524	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000178952.4.TUFM.wgt.RDat	TUFM	16	28853732	28857729	0.259	rs4072402	-5.39	rs12928404	 0.209601	 4.81	-4.66102	 172	10	enet	 0.182890	1.26e-05	-4.2439	2.20e-05	2.2e-05	0.0009834	0.019668	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000074219.9.TEAD2.wgt.RDat	TEAD2	19	49845695	49865714	0.355	rs17206868	-4.22	rs354020	 0.23732	 5.24	-4.0000	362	10	lasso	 0.226098	9.98e-07	-4.22585	2.38e-05	2.38e-05	0.0010132	0.0212772	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000272501.1.XXbac-BPG299F13.17.wgt.RDat	XXbac-BPG299F13.17	6	31162977	31165814	0.293	rs1265093	-2.86	rs1966	 0.10193	-4.08	-2.404	168	32	enet	 0.19140	7.72e-06	 4.042	5.30e-05	5.3e-05	0.00215372727272727	0.047382	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000272831.1.RP11-792A8.4.wgt.RDat	RP11-792A8.4	7	6.62e+07	6.62e+07	0.172	rs12540695	-4.23	rs4717342	 0.03922	 3.53	-3.2382	227	 5	lasso	 0.033984	4.33e-02	-3.9891	6.63e-05	6.63e-05	0.00257705217391304	0.0592722	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000223745.3.RP4-717I23.3.wgt.RDat	RP4-717I23.3	1	9.37e+07	9.38e+07	0.500	rs4847399	 4.86	rs771463	 0.41655	-6.78	 3.8808	316	 5	lasso	 0.46938	3.02e-14	-3.7753	0.00016	0.00016	0.00579312	0.14304	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000197774.8.EME2.wgt.RDat	EME2	16	 1823208	 1826340	0.231	rs182939	-3.74	rs2235648	 0.074635	 4.49	-3.61207	 452	 4	lasso	 0.066643	7.45e-03	-3.7719	1.62e-04	0.000162	0.00579312	0.144828	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000010017.9.RANBP9.wgt.RDat	RANBP9	6	1.36e+07	1.37e+07	0.433	rs4715568	-4.37	rs6929821	-0.01092	 3.48	-1.97761	568	 7	lasso	 0.02438	7.37e-02	-3.6835	0.00023	0.00023	0.00790846153846154	0.20562	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000197165.6.SULT1A2.wgt.RDat	SULT1A2	16	28603264	28608430	0.318	rs4072402	-5.39	rs4787457	 0.091039	 4.28	-3.96667	 176	11	lasso	 0.144578	1.09e-04	-3.6079	3.09e-04	0.000309	0.0102313333333333	0.276246	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000166582.5.CENPV.wgt.RDat	CENPV	17	16247911	16256813	0.297	rs4792735	  3.92	rs3112521	 0.29234	 5.54	  3.5299	274	 3	lasso	0.30792	5.70e-09	  3.540	4.01e-04	0.000401	0.0128033571428571	0.358494	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000241106.2.HLA-DOB.wgt.RDat	HLA-DOB	6	32780540	32781248	0.578	rs3763355	-4.09	rs4148876	 0.50005	 6.92	-3.313	253	 6	lasso	 0.50001	2.02e-15	-3.517	4.36e-04	0.000436	0.0134408275862069	0.389784	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000140416.15.TPM1.wgt.RDat	TPM1	15	6.33e+07	6.34e+07	0.371	rs11857703	 4.14	rs4619348	 0.21708	 4.66	-3.5625	518	 8	lasso	 0.01320	1.40e-01	-3.4519	0.000557	0.000557	0.0165986	0.497958	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000153064.7.BANK1.wgt.RDat	BANK1	4	1.02e+08	1.03e+08	0.269	rs13107325	-5.21	rs2631265	-0.01105	 3.72	 2.711	623	 9	lasso	-1.98e-03	3.67e-01	 3.4298	0.000604	0.000604	0.0174185806451613	0.539976	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000259627.1.RP11-244F12.2.wgt.RDat	RP11-244F12.2	15	6.34e+07	6.34e+07	0.328	rs11857703	 4.14	rs4619348	 0.23514	 4.88	-3.5625	505	22	enet	 0.15213	7.19e-05	-3.3463	0.000819	0.000819	0.0225396363636364	0.732186	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000261324.2.RP11-174G6.5.wgt.RDat	RP11-174G6.5	12	1.49e+07	1.49e+07	0.233	rs10772807	-3.48	rs7963212	 0.12628	-4.43	-2.858	363	 4	lasso	 0.10627	8.89e-04	 3.3419	0.000832	0.000832	0.0225396363636364	0.743808	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000206344.6.HCG27.wgt.RDat	HCG27	6	31165537	31171745	0.368	rs1265093	-2.86	rs1265098	 0.04480	 3.68	-2.506	168	21	enet	 0.15277	6.94e-05	-3.313	9.21e-04	0.000921	0.0242168823529412	0.823374	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000063854.8.HAGH.wgt.RDat	HAGH	16	 1845621	 1873038	0.351	rs182939	-3.74	rs13332303	 0.286275	 5.64	-2.96364	 459	 5	lasso	 0.262154	1.09e-07	-3.3030	9.57e-04	0.000957	0.0244445142857143	0.855558	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000173226.12.IQCB1.wgt.RDat	IQCB1	3	1.21e+08	1.22e+08	0.374	rs17265703	 4.13	rs4676744	 0.23720	-5.15	 3.04348	 419	11	lasso	 0.29652	1.21e-08	-3.2648	1.10e-03	0.0011	0.0273166666666667	0.9834	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000164346.5.NSA2.wgt.RDat	NSA2	5	7.41e+07	7.41e+07	0.6716	rs6873912	 3.28	rs1048167	 0.632903	 7.61	 3.12195	468	10	lasso	 0.63318	1.60e-21	 3.18199	1.46e-03	0.00146	0.0351504545454545	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000196502.7.SULT1A1.wgt.RDat	SULT1A1	16	28616903	28634946	0.227	rs4072402	-5.39	rs4788076	 0.022900	-3.69	-3.94215	 178	17	enet	 0.068609	6.70e-03	 3.1682	1.53e-03	0.00153	0.0351504545454545	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000112357.8.PEX7.wgt.RDat	PEX7	6	1.37e+08	1.37e+08	0.196	rs2012700	 4.02	rs6911217	 0.09372	 4.41	 2.35965	439	 3	lasso	 0.02182	8.52e-02	 3.1605	0.00158	0.00158	0.0351504545454545	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000115486.7.GGCX.wgt.RDat	GGCX	2	8.58e+07	8.58e+07	0.278	rs17026396	-3.07	rs6705971	 0.089043	 4.07	-2.6726	459	 7	enet	 0.02374	7.64e-02	-3.1511	0.00163	0.00163	0.0351504545454545	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000226824.2.RP4-756H11.3.wgt.RDat	RP4-756H11.3	7	6.61e+07	6.61e+07	0.562	rs12540695	-4.23	rs10215516	 0.61074	 7.55	 3.1121	230	23	enet	 0.568719	2.45e-18	 3.1433	1.67e-03	0.00167	0.0351504545454545	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000204525.10.HLA-C.wgt.RDat	HLA-C	6	31236526	31239882	0.494	rs2075789	-3.02	rs2523578	 0.14480	 4.43	 2.489	196	10	lasso	 0.19394	6.66e-06	 3.136	1.71e-03	0.00171	0.0351504545454545	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000153406.9.NMRAL1.wgt.RDat	NMRAL1	16	 4511681	 4545764	0.260	rs879620	 2.90	rs17136995	 0.019930	-3.92	 1.61940	 417	21	enet	 0.078223	4.01e-03	-3.1328	1.73e-03	0.00173	0.0351504545454545	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000197226.8.TBC1D9B.wgt.RDat	TBC1D9B	5	1.79e+08	1.79e+08	0.3364	rs7726821	 2.75	rs28011	-0.008359	-3.35	-2.06475	440	 7	lasso	-0.00326	4.03e-01	 3.13301	1.73e-03	0.00173	0.0351504545454545	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000162972.6.C2orf47.wgt.RDat	C2orf47	2	2.01e+08	2.01e+08	0.252	rs7598349	-4.38	rs295137	 0.009469	-3.93	-2.9397	398	 3	lasso	 0.00174	2.85e-01	 3.0605	0.00221	0.00221	0.0439053333333333	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000148290.5.SURF1.wgt.RDat	SURF1	9	1.36e+08	1.36e+08	0.579	rs11543366	 3.32	rs3118667	 2.04e-01	 5.07	-3.0738	552	12	lasso	 0.22252	1.24e-06	-3.01815	0.00254	0.00254	0.0492651063829787	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000196118.7.C16orf93.wgt.RDat	C16orf93	16	30772519	30772656	0.302	rs9938550	-6.82	rs11538957	 0.000739	 3.30	 0.79823	 202	 9	lasso	 0.008765	1.83e-01	 3.0131	2.59e-03	0.00259	0.0492651063829787	1	GTEx.Brain_Nucleus_accumbens_basal_ganglia
