FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:23226765:23236299:clu_23831.wgt.RDat	NUPL2	7	2.32e+07	2.32e+07	0.0995	rs858239	-8.74	rs7808488	 0.162228	  8.90	-8.10256	431	  2	lasso	 0.156760	 2.69e-18	-8.10352	5.34e-16	5.34e-16	3.76664181818182e-13	4.143306e-12	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:23235534:23236299:clu_23831.wgt.RDat	NUPL2	7	2.32e+07	2.32e+07	0.0497	rs858239	-8.74	rs7808488	 0.019031	 -4.40	-8.10256	427	427	bslmm	 0.020745	 1.38e-03	 6.81048	9.73e-12	9.73e-12	6.29125583333333e-09	7.549507e-08	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:23146413:23163396:clu_23826.wgt.RDat	KLHL7	7	2.31e+07	2.32e+07	0.0483	rs858239	-8.75	rs5850	 0.017008	 -4.12	-8.03361	434	434	blup	 0.021216	 1.23e-03	 6.51668	7.19e-11	7.19e-11	4.29132384615385e-08	5.578721e-07	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr4:77192921:77204534:clu_31233.wgt.RDat	FAM47E	4	7.71e+07	7.72e+07	0.1003	rs12651582	 7.55	rs3733250	 9.02e-02	  6.62	  6.71429	495	 36	enet	 0.082868	4.02e-10	  6.42905	1.28e-10	1.28e-10	7.09394285714286e-08	9.93152e-07	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:23221825:23224689:clu_23830.wgt.RDat	NUPL2	7	2.32e+07	2.32e+07	0.0765	rs858239	-8.74	rs1006709	 0.032572	 -4.76	-8.03390	429	429	blup	 0.040784	 1.09e-05	 6.05116	1.44e-09	1.44e-09	7.44864e-07	1.117296e-05	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr8:11721972:11725510:clu_45671.wgt.RDat	CTSB	8	1.17e+07	1.17e+07	0.1367	rs1293298	-6.64	rs2272767	 0.094036	  6.59	 5.9407	 409	   2	lasso	0.085905	 1.90e-10	 5.94629	2.74e-09	2.74e-09	1.29620941176471e-06	2.125966e-05	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr8:11710988:11725510:clu_45671.wgt.RDat	CTSB	8	1.17e+07	1.17e+07	0.1208	rs1293298	-6.64	rs2272767	 0.118252	 -7.34	 5.9407	 423	   1	lasso	0.116267	 9.61e-14	-5.94068	2.84e-09	2.84e-09	1.29620941176471e-06	2.203556e-05	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr4:926328:944209:clu_30412.wgt.RDat	TMEM175	4	9.26e+05	9.52e+05	0.1857	rs4690326	10.12	rs2290402	 1.71e-01	  8.96	  6.28571	415	 32	enet	 0.170901	6.19e-20	  5.83961	5.23e-09	5.23e-09	2.25442055555556e-06	4.057957e-05	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:31123348:31123442:clu_13320.wgt.RDat	BCKDK	16	31119614	31124112	0.0216	rs2305880	-6.84	rs749767	 8.68e-03	  3.86	 6.06897	 245	   8	enet	0.01189	 1.23e-02	 5.69525	1.23e-08	1.23e-08	5.02293157894737e-06	9.54357e-05	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:23224917:23226671:clu_23830.wgt.RDat	NUPL2	7	2.32e+07	2.32e+07	0.1085	rs858239	-8.74	rs1006709	 0.014092	  4.54	-8.03390	427	427	bslmm	 0.057740	 1.84e-07	-5.65188	1.59e-08	1.59e-08	6.168405e-06	0.0001233681	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:102512611:102513368:clu_29306.wgt.RDat	PPIP5K2	5	1.02e+08	1.03e+08	0.0825	rs28025	-5.62	rs26434	 1.28e-01	 -7.74	-5.50000	310	  2	lasso	 1.16e-01	 1.04e-13	 5.506109	3.67e-08	3.67e-08	1.23820708333333e-05	0.0002847553	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:102509676:102512568:clu_29306.wgt.RDat	PPIP5K2	5	1.02e+08	1.03e+08	0.0471	rs28025	-5.62	rs26434	 8.66e-02	 -6.39	-5.50000	309	  1	lasso	 8.29e-02	 4.02e-10	 5.500000	3.80e-08	3.8e-08	1.23820708333333e-05	0.000294842	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:102509676:102513368:clu_29306.wgt.RDat	PPIP5K2	5	1.02e+08	1.03e+08	0.0671	rs28025	-5.62	rs26434	 1.24e-01	  7.70	-5.50000	310	  1	lasso	 1.18e-01	 6.26e-14	-5.500000	3.80e-08	3.8e-08	1.23820708333333e-05	0.000294842	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:134077213:134079677:clu_29627.wgt.RDat	CAMLG	5	1.34e+08	1.34e+08	0.3170	rs17167632	-5.41	rs2108665	 3.06e-01	-11.87	-5.27128	310	 23	enet	 3.26e-01	 7.02e-40	 5.498440	3.83e-08	3.83e-08	1.23820708333333e-05	0.0002971697	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:134074482:134079677:clu_29627.wgt.RDat	CAMLG	5	1.34e+08	1.34e+08	0.4060	rs17167632	-5.41	rs2108665	 4.27e-01	 13.94	-5.27128	311	 21	enet	 4.35e-01	 8.22e-57	-5.443145	5.23e-08	5.23e-08	1.6231828e-05	0.0004057957	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28970421:28975026:clu_13175.wgt.RDat	NFATC2IP	16	28962127	28977767	0.0133	rs4072402	-5.39	rs11646653	 7.60e-03	  3.13	-5.24800	 183	   2	lasso	0.00799	 3.33e-02	-5.27277	1.34e-07	1.34e-07	3.85076296296296e-05	0.001039706	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr4:77199377:77204534:clu_31233.wgt.RDat	FAM47E	4	7.71e+07	7.72e+07	0.4177	rs12651582	 7.55	rs1441914	 3.90e-01	 13.19	  6.72321	491	 39	enet	 0.424833	3.81e-55	  5.27357	1.34e-07	1.34e-07	3.85076296296296e-05	0.001039706	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr12:69145970:69152937:clu_3894.wgt.RDat	SLC35E3	12	6.91e+07	6.92e+07	0.0406	rs1383118	 4.57	rs7305123	-1.36e-03	 -3.20	-2.03425	512	512	bslmm	 0.008089	 3.24e-02	 5.232211	1.67e-07	1.67e-07	4.62768928571429e-05	0.001295753	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr8:11704677:11705576:clu_45672.wgt.RDat	CTSB	8	1.17e+07	1.17e+07	0.3507	rs1293298	-6.64	rs2272767	 0.305254	 11.74	 5.9407	 424	 424	bslmm	0.399501	 5.27e-51	 5.22334	1.76e-07	1.76e-07	4.70891034482759e-05	0.001365584	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:134074482:134076753:clu_29627.wgt.RDat	CAMLG	5	1.34e+08	1.34e+08	0.2420	rs17167632	-5.41	rs2108665	 2.32e-01	-10.47	-5.27128	310	310	bslmm	 2.52e-01	 7.86e-30	 5.198362	2.01e-07	2.01e-07	5.0808935483871e-05	0.001559559	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:31050599:31050862:clu_13311.wgt.RDat	STX4	16	31044415	31051488	0.0153	rs2305880	-6.84	rs4889609	 1.17e-02	 -3.37	-6.57500	 243	 243	blup	0.01236	 1.09e-02	 5.19693	2.03e-07	2.03e-07	5.0808935483871e-05	0.001575077	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr4:945046:945470:clu_30413.wgt.RDat	TMEM175	4	9.26e+05	9.52e+05	0.0501	rs4690326	10.12	rs2290405	 7.25e-03	  4.21	  3.13158	409	409	blup	 0.009738	2.12e-02	  5.18466	2.16e-07	2.16e-07	5.237325e-05	0.001675944	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:134079742:134086449:clu_29627.wgt.RDat	CAMLG	5	1.34e+08	1.34e+08	0.0900	rs17167632	-5.41	rs34765815	 7.60e-02	  6.12	-5.22872	314	  5	lasso	 6.50e-02	 3.18e-08	-5.131474	2.87e-07	2.87e-07	6.74797878787879e-05	0.002226833	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:48986529:48999045:clu_33225.wgt.RDat	ARIH2	3	4.90e+07	4.90e+07	0.0746	rs12497850	 -5.74	rs6442130	 1.16e-01	  7.61	-5.10833	 264	  9	lasso	 0.114873	 1.37e-13	-5.07187	3.94e-07	3.94e-07	8.99131176470588e-05	0.003057046	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:40719673:40720855:clu_10962.wgt.RDat	MLX	17	40719077	40725221	0.0341	rs9897702	  5.56	rs646123	 2.56e-02	 -4.23	 -5.07087	250	  5	lasso	 0.021546	 1.14e-03	  4.9815	6.31e-07	6.31e-07	0.000138799888888889	0.004895929	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:104163742:104164340:clu_9171.wgt.RDat	PSD	10	1.04e+08	1.04e+08	0.0914	rs12260430	 4.76	rs1044476	 7.83e-03	  3.97	 0.61932	348	348	blup	0.014504	 6.40e-03	 4.97748	6.44e-07	6.44e-07	0.000138799888888889	0.004996796	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr14:55494189:55498581:clu_16598.wgt.RDat	SOCS4	14	5.55e+07	5.55e+07	0.0519	rs2183081	-7.68	rs1957358	 1.12e-02	 -3.71	-1.89381	436	436	bslmm	0.01699	 3.46e-03	-4.949096	7.46e-07	7.46e-07	0.000156438216216216	0.005788214	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:18525882:18528417:clu_10356.wgt.RDat	CCDC144B	17	18441114	18528930	0.0441	rs2245737	 -4.44	rs2746028	-1.23e-03	  3.38	 -4.35652	243	243	blup	 0.021395	 1.18e-03	 -4.8963	9.77e-07	9.77e-07	0.000198948717948718	0.007580543	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr1:93622040:93625686:clu_41002.wgt.RDat	TMED5	1	9.36e+07	9.36e+07	0.0246	rs4847399	  4.86	rs4847235	 1.13e-02	 -4.03	 4.26050	268	268	blup	 0.014337	 6.67e-03	-4.89155	1.00e-06	1e-06	0.000198948717948718	0.007759	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr9:17579285:17630352:clu_43658.wgt.RDat	SH3GL2	9	1.76e+07	1.78e+07	0.6318	rs10810834	 7.30	rs1998247	 0.532086	 15.36	 4.2406	580	  6	lasso	0.589020	 2.11e-87	 4.85732	1.19e-06	1.19e-06	0.00023083025	0.00923321	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:52720121:52720785:clu_33474.wgt.RDat	GNL3	3	5.27e+07	5.27e+07	0.0662	rs13083798	 -4.62	rs13083798	 6.85e-02	 -6.14	-4.62500	 389	389	bslmm	 0.063742	 4.30e-08	 4.76588	1.88e-06	1.88e-06	0.000355778536585366	0.01458692	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:48982614:48986499:clu_33225.wgt.RDat	ARIH2	3	4.90e+07	4.90e+07	0.0699	rs12497850	 -5.74	rs7430501	 1.29e-01	  8.07	-4.91667	 264	 21	enet	 0.130832	 2.33e-15	-4.74980	2.04e-06	2.04e-06	0.000376865714285714	0.01582836	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28617557:28618082:clu_13155.wgt.RDat	SULT1A1	16	28616907	28634907	0.0419	rs4072402	-5.39	rs7185232	 1.61e-02	  4.75	-5.33071	 180	 180	blup	0.03608	 3.39e-05	-4.73107	2.23e-06	2.23e-06	0.000402385348837209	0.01730257	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:7370646:7387323:clu_10062.wgt.RDat	ZBTB4	17	 7362684	 7387568	0.0816	rs9217	  4.98	rs11078685	 6.75e-02	  6.04	  4.57391	483	  3	lasso	 0.064598	 3.49e-08	  4.7232	2.32e-06	2.32e-06	0.000409110909090909	0.01800088	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr1:25573520:25664560:clu_39660.wgt.RDat	C1orf63	1	2.56e+07	2.57e+07	0.2027	rs631133	 -4.42	rs3091242	 1.57e-01	 -8.47	-4.00000	380	380	bslmm	 0.170317	 7.25e-20	 4.71413	2.43e-06	2.43e-06	0.000418986	0.01885437	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:209210871:209214748:clu_38309.wgt.RDat	PIKFYVE	2	2.09e+08	2.09e+08	0.0620	rs1057390	 4.64	rs6736599	 0.057912	 -5.22	 4.55921	357	  2	lasso	 0.050498	 1.06e-06	-4.630254	3.65e-06	3.65e-06	0.000615659782608696	0.02832035	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:40266622:40266910:clu_10933.wgt.RDat	KAT2A	17	40265128	40273382	0.0412	rs9897702	  5.56	rs11651246	 8.92e-03	 -4.33	  4.53571	317	  2	lasso	 0.008985	 2.57e-02	 -4.6038	4.15e-06	4.15e-06	0.000685103191489362	0.03219985	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28619709:28619799:clu_13156.wgt.RDat	SULT1A1	16	28616907	28634907	0.0911	rs4072402	-5.39	rs28698667	 2.37e-01	 10.65	-4.22689	 180	   5	lasso	0.23826	 4.06e-28	-4.51919	6.21e-06	6.21e-06	0.001003820625	0.04818339	CMC.BRAIN.RNASEQ_SPLICING
