FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000164733.16.CTSB.wgt.RDat	CTSB	8	1.17e+07	1.17e+07	0.413	rs1293298	-6.64	rs1293298	 0.07670	 4.15	-6.635	428	21	enet	 0.1345	1.91e-04	-6.073	1.26e-09	1.26e-09	1.02403636363636e-07	1.12644e-06	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000103496.10.STX4.wgt.RDat	STX4	16	31044210	31054296	0.191	rs9938550	-6.82	rs8050588	 0.108292	-4.01	-6.47899	 236	14	enet	 0.086513	2.57e-03	 5.7426	9.32e-09	9.32e-09	6.9434e-07	8.33208e-06	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000228696.4.ARL17B.wgt.RDat	ARL17B	17	44352150	44439130	0.276	rs17689882	-15.80	rs17698176	 0.17132	 4.27	  4.0256	 85	 9	enet	0.19287	7.09e-06	  5.307	1.11e-07	1.11e-07	7.63338461538462e-06	9.9234e-05	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000164615.3.CAMLG.wgt.RDat	CAMLG	5	1.34e+08	1.34e+08	0.2949	rs17167632	-5.41	rs2108665	 0.254104	 5.87	-5.27128	295	 8	enet	 0.32144	2.30e-09	-5.29258	1.21e-07	1.21e-07	7.72671428571429e-06	0.000108174	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000229759.1.MRPS18AP1.wgt.RDat	MRPS18AP1	3	4.83e+07	4.83e+07	0.476	rs12497850	-5.74	rs6796490	 0.15912	 4.61	 4.26271	 239	12	lasso	 0.10130	1.16e-03	 4.9892	6.06e-07	6.06e-07	3.61176e-05	0.000541764	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000124613.4.ZNF391.wgt.RDat	ZNF391	6	27342394	27371683	0.166	rs4713118	 7.16	rs6904883	 0.08546	-4.18	-3.023	392	24	enet	 0.10614	8.95e-04	 4.818	1.45e-06	1.45e-06	7.83564705882353e-05	0.0012963	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000145725.15.PPIP5K2.wgt.RDat	PPIP5K2	5	1.02e+08	1.03e+08	0.1858	rs28025	-5.62	rs154355	 0.060568	-3.93	-5.37705	354	22	enet	 0.05116	1.71e-02	 4.81247	1.49e-06	1.49e-06	7.83564705882353e-05	0.00133206	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000178226.6.PRSS36.wgt.RDat	PRSS36	16	31150246	31161415	0.402	rs9938550	-6.82	rs1060506	 0.282731	 5.21	-4.52756	 241	 2	lasso	 0.256224	1.58e-07	-4.5198	6.19e-06	6.19e-06	0.000307436666666667	0.00553386	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000131055.4.COX4I2.wgt.RDat	COX4I2	20	30225691	30232809	0.126	rs6060627	-5.31	rs6089070	 0.13785	 3.88	-4.5200	285	 5	lasso	 0.04646	2.20e-02	-4.3348	1.46e-05	1.46e-05	0.000686968421052632	0.0130524	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000178952.4.TUFM.wgt.RDat	TUFM	16	28853732	28857729	0.259	rs4072402	-5.39	rs12928404	 0.209601	 4.81	-4.66102	 172	10	enet	 0.182890	1.26e-05	-4.2439	2.20e-05	2.2e-05	0.0009834	0.019668	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000074219.9.TEAD2.wgt.RDat	TEAD2	19	49845695	49865714	0.355	rs17206868	-4.22	rs354020	 0.23732	 5.24	-4.0000	362	10	lasso	 0.226098	9.98e-07	-4.22585	2.38e-05	2.38e-05	0.0010132	0.0212772	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000272501.1.XXbac-BPG299F13.17.wgt.RDat	XXbac-BPG299F13.17	6	31162977	31165814	0.293	rs1265093	-2.86	rs1966	 0.10193	-4.08	-2.404	168	32	enet	 0.19140	7.72e-06	 4.042	5.30e-05	5.3e-05	0.00215372727272727	0.047382	GTEx.Brain_Nucleus_accumbens_basal_ganglia
