FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.SNCA.wgt.RDat	SNCA	4	90600000	90800000	0.0673	rs356200	19.2	rs356200	0.031848	-5.17	19.2018	445	7	lasso	0.036472	2.59e-05	-15.49464	3.77e-54	3.77e-54	2.041455e-50	2.041455e-50	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000225190.4.PLEKHM1.wgt.RDat	PLEKHM1	17	43513266	43568115	0.207	rs17689882	-15.8	rs11012	0.160335	4.31	-14.4061	174	3	lasso	0.172925	1.65e-05	-15.4083	1.44e-53	1.44e-53	5.0688e-51	1.52064e-50	GTEx.Brain_Cortex
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Frontal_Cortex_BA9/GTEx.Brain_Frontal_Cortex_BA9.ENSG00000204650.9.CRHR1-IT1.wgt.RDat	CRHR1-IT1	17	43697694	43725582	0.143	rs17689882	-15.8	rs17763086	0.14445	3.87	-15.79085	87	10	lasso	0.0955	0.00168	-15.3606	3.01e-53	3.01e-53	7.081025e-51	2.83241e-50	GTEx.Brain_Frontal_Cortex_BA9
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000214401.4.KANSL1-AS1.wgt.RDat	KANSL1-AS1	17	44270942	44274089	0.379	rs17689882	-15.8	rs8072451	0.478775	6.57	-15.6405	27	18	enet	0.492954	2.4e-13	-15.2996	7.69e-53	7.69e-53	2.09937e-50	4.19874e-50	GTEx.Brain_Hippocampus
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000214401.4.KANSL1-AS1.wgt.RDat	KANSL1-AS1	17	44270942	44274089	0.384	rs17689882	-15.8	rs17689918	0.61158	7.33	-15.7908	27	13	enet	0.610084	1.71e-19	-15.2743	1.13e-52	1.13e-52	4.29965e-50	1.71986e-49	GTEx.Brain_Cerebellar_Hemisphere
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000204650.9.CRHR1-IT1.wgt.RDat	CRHR1-IT1	17	43697694	43725582	0.142	rs17689882	-15.8	rs8072451	0.11967	4.74	-15.6405	87	14	enet	0.144	0.000113	-15.235	2.07e-52	2.07e-52	4.62645e-50	1.85058e-49	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000214401.4.KANSL1-AS1.wgt.RDat	KANSL1-AS1	17	44270942	44274089	0.542	rs17689882	-15.8	rs8072451	0.54505	6.71	-15.641	27	5	lasso	0.54055	4.93e-15	-15.2162	2.76e-52	2.76e-52	8.418e-50	1.6836e-49	GTEx.Brain_Hypothalamus
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000214401.4.KANSL1-AS1.wgt.RDat	KANSL1-AS1	17	44270942	44274089	0.5303	rs17689882	-15.8	rs17689918	0.670479	8.27	-15.79085	27	19	enet	0.67671	1.76e-26	-15.158	6.71e-52	6.71e-52	6.7771e-49	1.35542e-48	GTEx.Brain_Cerebellum
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:44051837:44055741:clu_11157.wgt.RDat	MAPT	17	43971747	44105699	0.0622	rs17689882	-15.8	rs17689471	0.0962	6.83	-15.68627	29	29	blup	0.098858	7.66e-12	-15.1141	1.31e-51	1.31e-51	3.38809666666667e-48	1.016429e-47	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000214425.2.LRRC37A4P.wgt.RDat	LRRC37A4P	17	43578685	43623042	0.472	rs17689882	-15.8	rs8072451	0.42946	-6.02	-15.641	149	2	lasso	0.46188	2.52e-12	14.8918	3.73e-50	3.73e-50	7.58433333333333e-48	2.2753e-47	GTEx.Brain_Hypothalamus
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Putamen_basal_ganglia/GTEx.Brain_Putamen_basal_ganglia.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.41	rs199439	-14.88	rs199439	0.61485	7.06	-14.8839	130	12	lasso	0.62062	1.62e-18	-14.8551	6.45e-50	6.45e-50	1.3674e-47	4.1022e-47	GTEx.Brain_Putamen_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.483	rs199439	-14.88	rs169201	0.59585	7.38	-14.871	130	11	lasso	0.582918	3.16e-18	-14.8041	1.38e-49	1.38e-49	4.20072e-47	2.10036e-46	GTEx.Brain_Cerebellar_Hemisphere
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.435	rs199439	-14.88	rs169201	0.561311	6.87	-14.871	130	9	lasso	0.582987	1.09e-16	-14.7712	2.25e-49	2.25e-49	4.095e-47	1.2285e-46	GTEx.Brain_Hippocampus
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.457	rs199439	-14.88	rs199439	0.62538	7.78	-14.8839	130	11	lasso	0.66314	3.38e-23	-14.761	2.6e-49	2.6e-49	4.6488e-47	2.3244e-46	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr4:90756843:90757894:clu_31425.wgt.RDat	SNCA	4	90600000	90800000	0.1504	rs356200	19.2	rs1471484	0.101	-7.27	-13.79861	383	7	lasso	0.112902	2.25e-13	14.7529	2.95e-49	2.95e-49	5.7222625e-46	2.288905e-45	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.558	rs199439	-14.88	rs199439	0.59232	7.04	-14.884	130	8	lasso	0.62376	1.9e-18	-14.7272	4.31e-49	4.31e-49	6.57275e-47	2.6291e-46	GTEx.Brain_Hypothalamus
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Frontal_Cortex_BA9/GTEx.Brain_Frontal_Cortex_BA9.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.448	rs199439	-14.88	rs199439	0.5025	7.32	-14.88387	130	8	lasso	0.59215	3.06e-19	-14.66821	1.03e-48	1.03e-48	1.93846e-46	9.6923e-46	GTEx.Brain_Frontal_Cortex_BA9
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.5356	rs199439	-14.88	rs169201	0.671465	8.29	-14.87097	130	23	enet	0.68762	3.15e-27	-14.6578	1.2e-48	1.2e-48	8.08e-46	2.424e-45	GTEx.Brain_Cerebellum
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.MAPT.wgt.RDat	MAPT	17	43971747	44105699	0.0533	rs17689882	-15.8	rs17689471	0.0915	-6.52	-15.68627	31	31	blup	0.09114	3.36e-11	14.63735	1.62e-48	1.62e-48	4.38615e-45	8.7723e-45	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000204650.9.CRHR1-IT1.wgt.RDat	CRHR1-IT1	17	43697694	43725582	0.199	rs17689882	-15.8	rs17689471	0.248905	4.83	-15.6863	87	15	enet	0.244779	1.85e-06	-14.4208	3.83e-47	3.83e-47	5.22795e-45	2.09118e-44	GTEx.Brain_Hippocampus
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000225190.4.PLEKHM1.wgt.RDat	PLEKHM1	17	43513266	43568115	0.4059	rs17689882	-15.8	rs17689918	0.436149	-6.71	-15.79085	174	19	enet	0.45095	6.77e-15	14.4068	4.69e-47	4.69e-47	2.36845e-44	9.4738e-44	GTEx.Brain_Cerebellum
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000204650.9.CRHR1-IT1.wgt.RDat	CRHR1-IT1	17	43697694	43725582	0.285	rs17689882	-15.8	rs17689471	0.153783	4.51	-15.6863	87	12	lasso	0.151985	5.58e-05	-14.3727	7.67e-47	7.67e-47	2.02488e-44	8.09952e-44	GTEx.Brain_Cortex
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.459	rs199439	-14.88	rs199534	0.500757	7.29	-14.7662	130	19	enet	0.563437	1.21e-18	-14.3378	1.27e-46	1.27e-46	2.68224e-44	1.34112e-43	GTEx.Brain_Cortex
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.437	rs199439	-14.88	rs199513	0.622015	7.89	-14.1032	130	34	enet	0.67553	1.16e-25	-14.2887	2.58e-46	2.58e-46	6.14685e-44	2.45874e-43	GTEx.Brain_Caudate_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Putamen_basal_ganglia/GTEx.Brain_Putamen_basal_ganglia.ENSG00000204650.9.CRHR1-IT1.wgt.RDat	CRHR1-IT1	17	43697694	43725582	0.144	rs17689882	-15.8	rs17689471	0.22477	4.35	-15.6863	87	11	enet	0.20604	1.24e-05	-14.2623	3.76e-46	3.76e-46	5.9784e-44	2.39136e-43	GTEx.Brain_Putamen_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:43750268:43884376:clu_11153.wgt.RDat	CRHR1	17	43861645	43913191	0.0184	rs17689882	-15.8	rs17689471	0.00531	-3.28	-15.68627	69	69	blup	0.013862	0.00751	14.189	1.07e-45	1.07e-45	1.660426e-42	8.30213e-42	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000176681.10.LRRC37A.wgt.RDat	LRRC37A	17	44370099	44415160	0.493	rs17689882	-15.8	rs169201	0.438222	6.8	-14.87097	75	30	enet	0.52357	5.24e-18	-14.1662	1.48e-45	1.48e-45	5.9792e-43	2.9896e-42	GTEx.Brain_Cerebellum
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000186868.11.MAPT.wgt.RDat	MAPT	17	43971748	44105700	0.137	rs17689882	-15.8	rs17689882	0.105136	-3.98	-15.7974	29	7	enet	0.07083	0.00527	14.0307	1.01e-44	1.01e-44	1.7776e-42	1.06656e-41	GTEx.Brain_Cortex
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:43884463:43906581:clu_11154.wgt.RDat	CRHR1	17	43861645	43913191	0.04	rs17689882	-15.8	rs17689471	0.0456	5.23	-15.68627	31	16	enet	0.051276	8.75e-07	-13.9838	1.96e-44	1.96e-44	2.53460666666667e-41	1.520764e-40	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:44594799:44597578:clu_11171.wgt.RDat	LRRC37A2	17	44590075	44633014	0.1564	rs199439	-14.88	rs199448	0.197	9.51	-14.83226	134	35	enet	0.200168	2.08e-23	-13.9286	4.25e-44	4.25e-44	4.71082142857143e-41	3.297575e-40	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr4:90756843:90758113:clu_31425.wgt.RDat	SNCA	4	90600000	90800000	0.1123	rs356200	19.2	rs2736994	0.108	7.17	-11.43662	383	383	bslmm	0.111492	3.22e-13	-13.06881	4.96e-39	4.96e-39	4.81058e-36	3.848464e-35	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000186868.11.MAPT.wgt.RDat	MAPT	17	43971748	44105700	0.2163	rs17689882	-15.8	rs17689471	0.330284	-5.94	-15.68627	29	22	enet	0.33959	7.91e-11	13.0222	9.15e-39	9.15e-39	3.0805e-36	1.8483e-35	GTEx.Brain_Cerebellum
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000176681.10.LRRC37A.wgt.RDat	LRRC37A	17	44370099	44415160	0.611	rs17689882	-15.8	rs17689918	0.45125	6.3	-15.7908	75	26	enet	0.587235	2.01e-18	-12.8847	5.49e-38	5.49e-38	1.39263e-35	8.35578e-35	GTEx.Brain_Cerebellar_Hemisphere
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000108379.5.WNT3.wgt.RDat	WNT3	17	44839872	44910424	0.221	rs199439	-14.88	rs199501	0.08031	3.44	-12.9592	246	3	lasso	0.0078	0.194	-12.761	2.72e-37	2.72e-37	4.0528e-35	2.43168e-34	GTEx.Brain_Nucleus_accumbens_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.ARHGAP27.wgt.RDat	ARHGAP27	17	43471267	43503012	0.0562	rs17689882	-15.8	rs17689471	0.0408	4.74	-15.68627	216	30	enet	0.03417	4.55e-05	-12.4783	9.81e-36	9.81e-36	1.770705e-32	5.312115e-32	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Putamen_basal_ganglia/GTEx.Brain_Putamen_basal_ganglia.ENSG00000176681.10.LRRC37A.wgt.RDat	LRRC37A	17	44370099	44415160	0.47	rs17689882	-15.8	rs199501	0.12444	4.54	-12.9592	75	27	enet	0.35759	2.26e-09	-11.5067	1.22e-30	1.22e-30	1.55184e-28	7.7592e-28	GTEx.Brain_Putamen_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000176681.10.LRRC37A.wgt.RDat	LRRC37A	17	44370099	44415160	0.521	rs17689882	-15.8	rs199513	0.180561	4.73	-14.1032	75	27	enet	0.440889	1.15e-11	-10.4668	1.23e-25	1.23e-25	1.34316e-23	6.7158e-23	GTEx.Brain_Hippocampus
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000176681.10.LRRC37A.wgt.RDat	LRRC37A	17	44370099	44415160	0.579	rs17689882	-15.8	rs183211	0.274474	5.28	-13.5069	75	14	lasso	0.56637	1.62e-19	-10.4583	1.34e-25	1.34e-25	2.55404e-23	1.27702e-22	GTEx.Brain_Caudate_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000069275.12.NUCKS1.wgt.RDat	NUCKS1	1	2.06e+08	2.06e+08	0.2519	rs823114	-10.35	rs823114	0.234655	5.03	-10.34821	407	3	lasso	0.25014	8.14e-08	10.3729	3.29e-25	3.29e-25	5.22561666666667e-23	3.13537e-22	GTEx.Brain_Caudate_basal_ganglia
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.MMRN1.wgt.RDat	MMRN1	4	90800000	90900000	0.1121	rs356200	19.2	rs1442138	0.077589	6.75	8.1552	395	7	lasso	0.102647	1.81e-12	10.20618	1.86e-24	1.86e-24	2.517975e-21	1.00719e-20	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000176681.10.LRRC37A.wgt.RDat	LRRC37A	17	44370099	44415160	0.603	rs17689882	-15.8	rs183211	0.26564	5.04	-13.5069	75	13	lasso	0.55915	6.63e-18	-9.795	1.18e-22	1.18e-22	1.50702857142857e-20	1.05492e-19	GTEx.Brain_Nucleus_accumbens_basal_ganglia
