FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.HIP1R.wgt.RDat	HIP1R	12	1.23e+08	1.23e+08	0.0579	rs11060180	-9.33	rs11060180	 0.021401	  4.06	-9.3305	 306	  6	lasso	0.03768	 1.93e-05	-6.43021	1.27e-10	1.27e-10	5.29003846153846e-08	6.87705e-07	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.ZNF165.wgt.RDat	ZNF165	6	28048481	28057340	0.0827	rs4713118	 7.16	rs1904840	0.08350	 -6.72	 4.6791	438	438	blup	0.0801	5.37e-10	-6.351	2.15e-10	2.15e-10	8.31589285714286e-08	1.164225e-06	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.HSD3B7.wgt.RDat	HSD3B7	16	30996518	31000473	0.0471	rs2305880	-6.84	rs7197717	 0.060623	  6.21	-6.13559	 234	   4	lasso	0.07076	5.54e-09	-6.1356	8.48e-10	8.48e-10	3.06128e-07	4.59192e-06	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.KAT8.wgt.RDat	KAT8	16	31128984	31142714	0.0641	rs2305880	-6.84	rs749767	 0.074695	 -6.05	 6.06897	 248	   1	lasso	0.07213	3.95e-09	-6.0690	1.29e-09	1.29e-09	4.36584375e-07	6.98535e-06	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.ZNF646.wgt.RDat	ZNF646	16	31085742	31094833	0.0413	rs2305880	-6.84	rs749671	 0.055596	 -5.13	 6.29915	 243	   7	lasso	0.04362	4.48e-06	-5.9595	2.53e-09	2.53e-09	8.05879411764706e-07	1.369995e-05	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.SH3GL2.wgt.RDat	SH3GL2	9	1.76e+07	1.78e+07	0.2078	rs10810834	 7.30	rs2182085	 0.116002	  8.30	 4.43902	686	  5	lasso	0.16448	 1.53e-19	 5.91804	3.26e-09	3.26e-09	9.80716666666666e-07	1.76529e-05	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.VAMP4.wgt.RDat	VAMP4	1	1.72e+08	1.72e+08	0.1515	rs2073484	 -5.35	rs10913578	 1.57e-01	 -8.88	-5.12308	537	 17	enet	0.167311	 7.05e-20	 5.59594	2.19e-08	2.19e-08	6.2415e-06	0.0001185885	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.ATG14.wgt.RDat	ATG14	14	5.58e+07	5.59e+07	0.0284	rs2183081	-7.68	rs6573020	 0.018665	  4.79	-4.0783	438	438	blup	0.02273	 7.61e-04	-5.58329	2.36e-08	2.36e-08	6.3897e-06	0.000127794	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.SETD1A.wgt.RDat	SETD1A	16	30968614	30995981	0.0356	rs2305880	-6.84	rs11150599	 0.027744	  3.98	-5.59829	 243	 243	bslmm	0.01623	3.85e-03	-5.5044	3.70e-08	3.7e-08	9.54071428571428e-06	0.000200355	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.NFATC2IP.wgt.RDat	NFATC2IP	16	28962127	28977767	0.0485	rs4072402	-5.39	rs8055138	 0.029599	  5.27	-4.75862	 183	 183	blup	0.03922	1.32e-05	-5.3505	8.77e-08	8.77e-08	2.15861590909091e-05	0.0004748955	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.VKORC1.wgt.RDat	VKORC1	16	31102174	31106276	0.0290	rs2305880	-6.84	rs4889490	 0.041408	  4.46	 5.36667	 242	   3	lasso	0.03383	4.94e-05	 5.3375	9.42e-08	9.42e-08	2.21779565217391e-05	0.000510093	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.CAMLG.wgt.RDat	CAMLG	5	1.34e+08	1.34e+08	0.3940	rs17167632	-5.41	rs2108665	 3.46e-01	 12.62	-5.2713	315	  6	lasso	3.38e-01	 1.80e-42	-5.32865	9.89e-08	9.89e-08	2.23143125e-05	0.0005355435	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.NCKIPSD.wgt.RDat	NCKIPSD	3	4.87e+07	4.87e+07	0.1962	rs12497850	 -5.74	rs4858831	 0.288471	-11.55	-5.43220	 266	   8	lasso	0.27998	 3.41e-34	 5.30228	1.14e-07	1.14e-07	2.46924e-05	0.00061731	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.GNL3.wgt.RDat	GNL3	3	5.27e+07	5.27e+07	0.1505	rs13083798	 -4.62	rs35911561	 0.067829	 -5.75	 2.83333	 390	 390	bslmm	0.07655	 1.31e-09	-5.20610	1.93e-07	1.93e-07	3.91083333333333e-05	0.001045095	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.LOC100129961.wgt.RDat	LOC100129961	2	1.36e+08	1.36e+08	0.1711	rs6430538	-9.59	rs6430552	 0.135446	  8.11	 5.01709	388	  9	enet	0.145445	 2.57e-17	 5.204208	1.95e-07	1.95e-07	3.91083333333333e-05	0.001055925	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.MED13.wgt.RDat	MED13	17	60019965	60142643	0.0734	rs6504084	  5.24	rs9630736	 6.43e-02	  5.57	  4.99363	311	  2	lasso	 0.05363	 3.83e-07	  5.18918	2.11e-07	2.11e-07	4.08058928571429e-05	0.001142565	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.PDLIM2.wgt.RDat	PDLIM2	8	2.24e+07	2.25e+07	0.0822	rs13264187	 5.55	rs4592028	 0.064622	 -6.20	 5.0328	 535	 11	enet	0.05957	 8.87e-08	-5.0190	5.19e-07	5.19e-07	9.62065e-05	0.002810385	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.GALC.wgt.RDat	GALC	14	8.83e+07	8.84e+07	0.0856	rs979812	 6.12	rs17198	 0.053844	 -6.04	-4.3097	531	 20	enet	0.07433	 2.28e-09	 5.01400	5.33e-07	5.33e-07	9.62065e-05	0.002886195	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.TMED5.wgt.RDat	TMED5	1	9.36e+07	9.36e+07	0.0639	rs4847399	  4.86	rs10782959	 7.33e-02	 -6.79	 4.15038	277	 20	enet	0.088379	 6.75e-11	-4.99844	5.78e-07	5.78e-07	0.000100963548387097	0.00312987	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.NMD3.wgt.RDat	NMD3	3	1.61e+08	1.61e+08	0.1098	rs1450522	  5.18	rs11717272	 0.132239	  9.08	 4.42276	 351	 351	blup	0.15519	 1.89e-18	 4.96681	6.81e-07	6.81e-07	0.00011523796875	0.003687615	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.NEIL2.wgt.RDat	NEIL2	8	1.16e+07	1.16e+07	0.1659	rs1293298	-6.64	rs17754589	 0.036869	  5.84	-2.6525	 460	460	blup	0.07114	 5.05e-09	-4.9536	7.28e-07	7.28e-07	0.000119458181818182	0.00394212	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.PGS1.wgt.RDat	PGS1	17	76374734	76420639	0.1233	rs691094	 -4.62	rs9900564	 7.34e-02	  5.88	  3.86992	515	  5	lasso	 0.06925	 8.07e-09	  4.89554	9.80e-07	9.8e-07	0.000156079411764706	0.0053067	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.RHD.wgt.RDat	RHD	1	2.56e+07	2.57e+07	0.4908	rs631133	 -4.42	rs3091242	 3.03e-01	 11.98	-4.00000	372	 10	lasso	0.471822	 1.40e-64	-4.87012	1.12e-06	1.12e-06	0.00017328	0.0060648	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.SAR1B.wgt.RDat	SAR1B	5	1.34e+08	1.34e+08	0.1250	rs17167632	-5.41	rs7728741	 6.34e-02	  5.58	-5.1667	303	  6	lasso	8.76e-02	 8.13e-11	-4.86002	1.17e-06	1.17e-06	0.0001759875	0.00633555	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.SH2B1.wgt.RDat	SH2B1	16	28858009	28885534	0.0474	rs4072402	-5.39	rs2008514	 0.038321	  4.32	-4.82353	 181	   2	lasso	0.03217	7.44e-05	-4.8156	1.47e-06	1.47e-06	0.000215136486486486	0.00796005	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.FGFRL1.wgt.RDat	FGFRL1	4	1.00e+06	1.02e+06	0.0346	rs4690326	10.12	rs11726508	 0.001241	 -3.86	 7.9045	 395	   7	enet	0.010449	 1.68e-02	 -4.78953	1.67e-06	1.67e-06	0.000237426923076923	0.00904305	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.MCMBP.wgt.RDat	MCMBP	10	1.22e+08	1.22e+08	0.1057	rs196325	 6.21	rs17681175	 6.79e-03	  4.60	 4.0581	 518	 518	blup	0.05285	 4.65e-07	 4.7855	1.71e-06	1.71e-06	0.000237426923076923	0.00925965	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.LGALS3.wgt.RDat	LGALS3	14	5.56e+07	5.56e+07	0.0341	rs2183081	-7.68	rs7160110	 0.033632	 -4.53	-4.5304	421	421	blup	0.02086	 1.21e-03	 4.63981	3.49e-06	3.49e-06	0.00047245875	0.01889835	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.WDR6.wgt.RDat	WDR6	3	4.90e+07	4.91e+07	0.1738	rs12497850	 -5.74	rs4513485	 0.225074	 10.32	-3.98319	 263	  18	lasso	0.25394	 1.06e-30	-4.56352	5.03e-06	5.03e-06	0.000664328048780488	0.02723745	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.RNF212.wgt.RDat	RNF212	4	1.07e+06	1.11e+06	0.1392	rs4690326	10.12	rs6826705	 0.114436	 -7.43	-2.6098	 387	   6	lasso	0.110785	 2.25e-13	  4.53319	5.81e-06	5.81e-06	0.000749075	0.03146115	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.PRSS36.wgt.RDat	PRSS36	16	31150246	31161415	0.1446	rs2305880	-6.84	rs889555	 0.090978	  6.88	-4.46094	 249	  13	enet	0.11267	1.38e-13	-4.5159	6.31e-06	6.31e-06	0.000780252272727273	0.03416865	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.SLC26A1.wgt.RDat	SLC26A1	4	9.73e+05	9.87e+05	0.1166	rs4690326	10.12	rs3796622	 0.055463	  6.72	 3.9138	 400	 400	bslmm	0.078536	 7.99e-10	  4.51472	6.34e-06	6.34e-06	0.000780252272727273	0.0343311	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.RPAP1.wgt.RDat	RPAP1	15	4.18e+07	4.18e+07	0.0952	rs2297380	-4.93	rs1200345	 0.094512	  6.67	-4.44643	373	  6	lasso	0.08950	 5.09e-11	-4.49906	6.83e-06	6.83e-06	0.000821876666666667	0.03698445	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.TUFM.wgt.RDat	TUFM	16	28853731	28857729	0.0472	rs4072402	-5.39	rs2411453	 0.015864	  4.33	-3.77444	 181	 181	blup	0.02394	5.64e-04	-4.4939	6.99e-06	6.99e-06	0.000822844565217391	0.03785085	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.CCNT2.wgt.RDat	CCNT2	2	1.36e+08	1.36e+08	0.1155	rs6430538	-9.59	rs3769028	 0.112171	  7.30	-4.47727	369	  2	lasso	0.105035	 9.82e-13	-4.449879	8.59e-06	8.59e-06	0.000971315625	0.04651485	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.IGFALS.wgt.RDat	IGFALS	16	 1840413	 1844909	0.1562	rs182939	-3.74	rs2437744	 0.008069	 -4.64	-3.16935	 473	 473	blup	0.04808	1.50e-06	 4.4495	8.61e-06	8.61e-06	0.000971315625	0.04662315	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.PROM2.wgt.RDat	PROM2	2	9.59e+07	9.60e+07	0.0397	rs2320431	-4.54	rs3821341	 0.044730	 -4.82	-4.39552	119	119	blup	0.033781	 5.01e-05	 4.413060	1.02e-05	1.02e-05	0.00112720408163265	0.055233	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.WDHD1.wgt.RDat	WDHD1	14	5.54e+07	5.55e+07	0.0559	rs2183081	-7.68	rs11849961	 0.085721	 -6.84	-4.8053	452	 24	enet	0.08906	 5.68e-11	 4.36856	1.25e-05	1.25e-05	0.00135375	0.0676875	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.CAB39L.wgt.RDat	CAB39L	13	4.99e+07	5.00e+07	0.3478	rs7991335	-4.98	rs4941638	 0.239862	-10.51	-3.41441	 488	  30	enet	0.315064	 4.24e-39	 4.3139	1.60e-05	1.6e-05	0.00169882352941176	0.08664	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.KCNIP3.wgt.RDat	KCNIP3	2	9.60e+07	9.61e+07	0.0447	rs2320431	-4.54	rs6577013	 0.069616	  6.47	-4.50758	120	  6	lasso	0.070525	 5.89e-09	-4.304321	1.67e-05	1.67e-05	0.00173904807692308	0.0904305	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.MCCC1.wgt.RDat	MCCC1	3	1.83e+08	1.83e+08	0.2359	rs12637471	-11.27	rs10513790	 0.140877	 -9.21	-4.79487	 443	  17	lasso	0.20874	 6.52e-25	 4.29037	1.78e-05	1.78e-05	0.00181862264150943	0.096387	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.NICN1.wgt.RDat	NICN1	3	4.95e+07	4.95e+07	0.0917	rs1134591	 -4.89	rs4955411	 0.030888	  5.31	-2.33333	 287	 287	bslmm	0.03663	 2.49e-05	-4.28212	1.85e-05	1.85e-05	0.00183125454545455	0.1001775	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.GCH1.wgt.RDat	GCH1	14	5.53e+07	5.54e+07	0.1023	rs2183081	-7.68	rs17128050	 0.072814	 -6.21	-4.2826	408	  3	lasso	0.05773	 1.40e-07	 4.28145	1.86e-05	1.86e-05	0.00183125454545455	0.100719	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.TOM1L2.wgt.RDat	TOM1L2	17	17746821	17875784	0.1931	rs11868035	 -4.95	rs9915248	 2.39e-01	-10.92	 -4.00000	425	425	bslmm	 0.24353	 2.45e-29	  4.25029	2.13e-05	2.13e-05	0.0020425	0.1153395	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.FBXO34.wgt.RDat	FBXO34	14	5.57e+07	5.58e+07	0.0495	rs2183081	-7.68	rs8013713	 0.104030	 -7.06	-4.3772	429	  4	lasso	0.09233	 2.49e-11	 4.24834	2.15e-05	2.15e-05	0.0020425	0.1164225	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.SULT1A1.wgt.RDat	SULT1A1	16	28616907	28634907	0.0896	rs4072402	-5.39	rs17707300	 0.116723	 -7.66	-4.17355	 187	   2	lasso	0.11384	1.02e-13	 4.1632	3.14e-05	3.14e-05	0.00293156896551724	0.170031	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.TMEM50A.wgt.RDat	TMEM50A	1	2.57e+07	2.57e+07	0.3207	rs631133	 -4.42	rs4649084	 3.73e-01	-13.10	-4.15044	381	  8	lasso	0.367330	 6.89e-47	 4.15055	3.32e-05	3.32e-05	0.00304708474576271	0.179778	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.TEAD2.wgt.RDat	TEAD2	19	49843852	49865714	0.0974	rs7250446	-4.45	rs2303758	 8.02e-02	  6.74	-4.14286	382	  4	lasso	0.07054	 5.87e-09	-4.14593	3.38e-05	3.38e-05	0.00305045	0.183027	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.CCDC144B.wgt.RDat	CCDC144B	17	18441114	18528930	0.2138	rs12943914	 -4.75	rs7222009	 4.98e-02	  7.25	 -2.53600	274	 30	enet	 0.15608	 1.49e-18	 -4.13304	3.58e-05	3.58e-05	0.00317798360655738	0.193857	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.MYO15A.wgt.RDat	MYO15A	17	18012019	18083116	0.1650	rs11868035	 -4.95	rs854772	 1.17e-01	 -7.40	 -4.26724	313	313	bslmm	 0.13462	 4.53e-16	  4.12357	3.73e-05	3.73e-05	0.00323180952380952	0.2019795	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.ZNF589.wgt.RDat	ZNF589	3	4.83e+07	4.83e+07	0.1455	rs12497850	 -5.74	rs9830016	 0.144908	  8.95	 3.85833	 254	 254	bslmm	0.16511	 1.28e-19	 4.12154	3.76e-05	3.76e-05	0.00323180952380952	0.203604	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.ORC4.wgt.RDat	ORC4	2	1.49e+08	1.49e+08	0.0942	rs7598361	 4.72	rs2890915	 0.080694	  6.96	 4.57143	353	 30	enet	0.094946	 1.28e-11	 4.088311	4.35e-05	4.35e-05	0.0036805078125	0.2355525	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.FAM184A.wgt.RDat	FAM184A	6	1.19e+08	1.19e+08	0.2672	rs794607	-4.53	rs4945630	 2.16e-01	 10.03	-4.01786	 467	467	bslmm	 0.210874	 3.54e-25	-4.05486	5.02e-05	5.02e-05	0.00418204615384615	0.271833	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.OXGR1.wgt.RDat	OXGR1	13	9.76e+07	9.76e+07	0.1253	rs4771268	 4.90	rs6491326	 0.121970	  7.63	 4.09735	 350	   5	lasso	0.114356	 8.95e-14	 4.0410	5.32e-05	5.32e-05	0.004332	0.288078	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.LOC100131564.wgt.RDat	LOC100131564	1	9.38e+07	9.38e+07	0.3895	rs4847399	  4.86	rs573056	 5.32e-01	-15.52	 3.72667	315	315	bslmm	0.538252	 9.61e-78	-4.03928	5.36e-05	5.36e-05	0.004332	0.290244	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.DALRD3.wgt.RDat	DALRD3	3	4.91e+07	4.91e+07	0.0454	rs12497850	 -5.74	rs12493578	 0.041738	 -5.23	-5.44068	 265	   8	lasso	0.05954	 8.94e-08	 4.03005	5.58e-05	5.58e-05	0.00444348529411765	0.302157	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.TRMT61B.wgt.RDat	TRMT61B	2	2.91e+07	2.91e+07	0.2597	rs35805618	 4.64	rs4233729	 0.352425	 12.67	-4.02609	599	  4	lasso	0.346098	 1.19e-43	-4.024673	5.71e-05	5.71e-05	0.00448110869565217	0.3091965	CMC.BRAIN.RNASEQ
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ/CMC.FRG1B.wgt.RDat	FRG1B	20	29611878	29653908	0.1526	rs6059958	-4.78	rs1811868	 0.107755	  7.11	-3.76555	 107	  5	lasso	0.112623	1.40e-13	-4.01988	5.82e-05	5.82e-05	0.00450218571428571	0.315153	CMC.BRAIN.RNASEQ
